"Authors","Author full names","Author(s) ID","Title","Year","Link","Abstract","Author Keywords"
"Singh, D.; Singh, P.; Bhandari, R.","Singh, Deepanshu (59472338700); Singh, Prabhdeep (58728154000); Bhandari, Rahul (57201373110)","59472338700; 58728154000; 57201373110","A Comprehensive Review of Deepfake Detection In Advanced Neural Network Architectures and Deep Learning Strategies","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003299521&partnerID=40&md5=b1d1bb7b215a1aa9abb9cd117796594e","The proliferation of deepfakes, facilitated by advancements in machine learning and artificial intelligence, poses a significant challenge to online security and information integrity. This study reviews current deep fake detection techniques, focusing on methodologies for identifying manipulated content in images, audio, and video. 17 articles were selected for this study using Prisma guidelines. The function of sophisticated machine learning models, such as Long Short-Term Memory (LSTM) networks and (CNNs), is highlighted for automating detection processes. The review also examines notable algorithms and datasets, including FaceForensics++, MesoNet, and XceptionNet, and their effectiveness in enhancing detection accuracy. A case study using frame extraction and resizing techniques demonstrates a detection accuracy of 62%, with precision at 61 %, recall at 63%, and an F1 score of 62% is also included. The findings underscore the need for ongoing refinement and adaptation of detection systems to counteract the evolving nature of deepfake technologies. The study providing thorough overview of the state-of-the-art in deepfake detection, offering insights into effective methodologies and future research directions. © 2024 IEEE.","CNNs; Deepfake detection; Digital media integrity; DL; Generative adversarial networks(GAN); Introduction; LSTMs; Machine learning; Misinformation detection; Neural network fusion; Spatial-temporal features; Video analysis"
"Bharti, A.; Sinha, V.K.; Peter, J.S.P.; Esther, B.","Bharti, Ayush (59540669400); Sinha, Vishal Kumar (59540687100); Peter, J. Selvin Paul (60023910100); Esther, B. Priya (57076747600)","59540669400; 59540687100; 60023910100; 57076747600","ForgeryDetect: AI-driven Deep Fake Identification","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001659409&partnerID=40&md5=e3e21ffa340b5130bddf53a016999693","The rise of deepfake videos presents substantial obstacles in guaranteeing the genuineness and reliability of visual media material. This study focuses on the crucial problem of identifying deepfake content by introducing a sophisticated method that combines ResNext CNNs along with LSTM models, utilizing transfer learning approaches. Employed a comprehensive approach by using a wide array of datasets such as FaceForensics++, Celeb-DF, and the Deepfake Detection Challenge. Utilizing transfer learning, a ResNext CNN that has been pre-trained is employed to extract complex features from video frames. This enables the subsequent training of an LSTM layer to identify temporal patterns and distinctive cues that are exclusive to modified videos. The effectiveness of fusion model has been demonstrated through extensive experimentation and validation on these rich datasets. It demonstrates a strong ability to reliably distinguish between authentic and manipulated movies, regardless of the different facial alteration techniques, environmental variables, and complex situations seen in real-life situations. The integration of ResNext-based feature extraction with LSTM-based temporal modeling shows substantial progress in the detection of deepfake videos. The efficacy of approach is highly promising, since it provides both dependability and scalability. This study makes a significant contribution to the field of deepfake identification by offering a powerful collection of techniques to tackle the growing concerns surrounding disinformation and manipulation in visual media. © 2024 IEEE.","Celeb-DF; Convolutional neural networks (CNNs); Deepfake detection; Deepfake Detection Challenge; FaceForensics++; long short-term memory (LSTM); LSTM; ResNext; Transfer learning; Video manipulation"
"Sundaram, V.; Babitha, S.; Vekkot, S.","Sundaram, Vikram (59137402700); Babitha, S. (59714848800); Vekkot, Susmitha (36615942400)","59137402700; 59714848800; 36615942400","Leveraging Acoustic Features and Deep Neural Architectures for Audio Deepfake Detection","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001410570&partnerID=40&md5=c5d4c8c18c8ff81577310de74469bcaa","This research presents a comparative analysis of various audio features and high-level architectures for deefake detection with emphasis on computational efficiency. Several light-weight models are proposed as opposed to GAN-based approaches in literature for evaluating custom-generated deep-fakes. The model is trained on Fake or Real dataset and achieved commendable performance using MFCC-Conformer and MFCC-LSTM feature-model combinations by achieving 87.61% and 87.52% accuracy, respectively. Specifically, the MFCC-Conformer recorded a TN of 526 and a FN of 18, along with an AUC score of 0.96, while the MFCC-DenseNet achieved a TN of 535, an FN of 9, and an AUC score of 0.96, underscoring their effectiveness in identifying fake audios. The outcomes underscore the effectiveness of the proposed models in combating the proliferation of misleading media content. © 2024 IEEE.","Audio Deepfake detection; Audio features; Conformer; DenseNet; LSTM; MFCC"
"Yang, G.; Xu, K.; Fang, X.; Zhang, J.","Yang, Gaoming (36976637300); Xu, Kun (57920584000); Fang, Xianjin (26423619800); Zhang, Ji (57225122203)","36976637300; 57920584000; 26423619800; 57225122203","Video face forgery detection via facial motion-assisted capturing dense optical flow truncation","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139500002&partnerID=40&md5=4e68234623468347addaa31a2254a450","Deep learning advancements have resulted in breakthroughs in facial forgery techniques. Facial forgery videos are growing increasingly lifelike, making it impossible for people to tell the difference between the real and the fake. The proliferation of facial forgery techniques, as well as the slowness with which they may be detected, could jeopardize personal data security. As a result, it’s critical to look at approaches that can be trained on both real and fake videos and then utilized to identify facial forgeries or not in videos. This study found that forged face videos undergo truncation between consecutive frames of optical flow imaging after dense optical flow processing. We present an approach for detecting video face forgery that extracts and analyzes characteristics from real and fake material, then use those features to train classification models on Celeb-DF and FaceForensics++. In addition, we employ a unique facial double-triangle region to assist in the extraction of video inter-frame feature data. Experiments results show that the facial motion features extracted from the double triangle region successfully assist in capturing the dense optical flow truncation. Extensive evaluation suggests that our proposed approach is effective for video face forgery detection. © 2022, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","Deep learning; Deepfakes detection; Dense optical flow; Face forgery detection"
"Khalid, F.; Javed, A.; Ain, Q.-U.; Ilyas, H.; Irtaza, A.","Khalid, Fatima (58034449300); Javed, Ali (57190125008); Ain, Qurat Tul (59676107900); Ilyas, Hafsa (57894630000); Irtaza, Aun (54882450900)","58034449300; 57190125008; 59676107900; 57894630000; 54882450900","DFGNN: An interpretable and generalized graph neural network for deepfakes detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150031931&partnerID=40&md5=3edfb1f198f3f130968e2c5e40bd4c42","Deepfakes are generated using sophisticated deep-learning models to create fake images or videos. As the techniques for creating deepfakes improve, issues like defamation, impersonation, fraud, and misinformation on social media are becoming more prevalent. Existing deep learning-based deepfakes detection models are not interpretable and don't generalize well when tested across diverse deepfakes generating techniques and datasets. Therefore, the creation of reliable and effective deepfakes detection algorithms is required which are not only generalizable but also interpretable. This paper introduces a novel graph neural network-based architecture to identify hyper-realist deepfake content. Currently, very limited efforts have been done to address the problem of deepfakes detection using graph neural networks. The proposed model is based on the pyramid structure that takes advantage of multi-scale images property by extracting features with progressively smaller spatial sizes as layer depth increases. The method first sliced the image into patches, which are referred to as nodes, and then constructed a graph by connecting the nearest neighbors. To transform and exchange information between all nodes, the proposed model has two basic modules: GraphNet, which uses graph convolution layers to aggregate and update graph information, and FFN, which has linear layers for the transformation of node features. The effectiveness of the method is assessed using the diverse Deepfake Detection Challenge dataset (DFDC), FaceForensics++ (FF++), World Leaders dataset (WLRD), and the Celeb-DF. To demonstrate the generalizability of the proposed method for accurate deepfakes detection, open/close set, cross-set, and cross-corpora evaluations were also performed. The AUC values of 0.98 on FF++, 0.95 on Celeb-DF, 0.92 on DFDC, and 1.00 on most of the sets of WLRD datasets demonstrate the efficacy of the method for identifying manipulated facial images produced using various deepfakes techniques. © 2023 Elsevier Ltd","Celeb-DF; Deepfakes; DFDC; FaceForensics++; Graph Neural Network; World Leaders Dataset"
"Liang, P.; Liu, G.; Xiong, Z.; Fan, H.; Zhu, H.; Zhang, X.","Liang, Peifeng (59775033100); Liu, Gang (56403521800); Xiong, Zenggang (22636267500); Fan, Honghui (34871760900); Zhu, Hongjin (55637664700); Zhang, Xuemin (55715193100)","59775033100; 56403521800; 22636267500; 34871760900; 55637664700; 55715193100","A facial geometry based detection model for face manipulation using CNN-LSTM architecture","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150044861&partnerID=40&md5=1ebee9494551bb9b3c516cfb837567f9","This issue of DeepFake technique that may cause great threat to privacy, democracy, and national security has attracted the attention of deep learning researchers. DeepFake detection, therefore, has been a very hot issue in deep learning research. The face landmark feature maps are often used by many DeepFake approaches in generating fake faces. It also provides key information to help to detect manipulated face images. In this paper, we propose a detection approach for manipulated face images. To make full use of face landmark information, we propose a facial geometry prior module (FGPM) to extract facial geometry feature maps. Then the facial geometry feature maps are embedded into upsampling feature maps generated by the CNN-LSTM network. The proposed FGPM exploits facial maps and frequency domain correlation to analyze the discriminative characteristics between manipulated and non-manipulated regions by incorporating the CNN-LSTM network. Finally, a decoder is used to learn the mapping from low-resolution feature maps to pixel-wise to predict manipulation localization. Or a softmax classifier is used to predict real or fake face images. By experimenting on several popular datasets, the proposed detection model has demonstrated the capability of localizing manipulation at the pixel level and with a high prediction on real or fake face images. © 2023","CNN-LSTM; DeepFake detection; Facial analysis; Facial geometry prior module; Resampling"
"Guan, J.; Zhou, H.; Guo, Z.; Hu, T.; Deng, L.; Quan, C.; Fang, M.; Zhao, Y.","Guan, Jiazhi (57220211108); Zhou, Hang (57211168696); Guo, Zhizhi (57913633700); Hu, Tianshu (57563712500); Deng, Lirui (57206484377); Quan, Chengbing Bin (57098796100); Fang, Meng (55445603900); Zhao, Youjian (35933102400)","57220211108; 57211168696; 57913633700; 57563712500; 57206484377; 57098796100; 55445603900; 35933102400","Dual-Modality Co-Learning for Unveiling Deepfake in Spatio-Temporal Space","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163697185&partnerID=40&md5=8cebfc10382ee49c66e589eb2c74fafd","The emergence of photo-realistic deepfakes on a large scale has become a significant societal concern, which has garnered considerable attention from the research community. Several recent studies have identified the critical issue of ""temporal inconsistency""resulting from the frame reassembling process of deepfake generation techniques. However, due to the lack of task-specific design, the spatio-temporal modeling of current methods remains insufficient in three critical aspects: 1) inapparent temporal changes are prone to be undermined compared to abundant spatial cues; 2) minor inconsistent regions are often concealed by motions with greater amplitude during downsampling; 3) capturing both transient inconsistencies and persistent motions simultaneously remains a significant challenge. In this paper, we propose a novel Dual-Modality Co-Learning framework tailored for these characteristics, which achieves more effectual deepfake detection with complementary information from RGB and optical flow modalities. In particular, we designed a Multi-Scale Motion Regularization module to encourage the network to equally prioritize both the significant spatial cues and the subtle temporal facial motion cues. Additionally, we developed a Multi-Span Cross-Attention module to effectively integrate the information from both RGB and optical flow modalities and improve the detection accuracy with multi-span predictions. Extensive experiments validate the effectiveness our ideas and demonstrate the superior performance of our approach. © 2023 Owner/Author.","Deepfake Detection; Digital Forensics; Spatio-Temporal Analysis"
"Chotaliya, H.; Khatri, M.A.; Kanojiya, S.; Bivalkar, M.","Chotaliya, Harsh (58939914800); Khatri, Mohammed Adil (58940233600); Kanojiya, Shubham (58940133500); Bivalkar, Mandar K. (39861049600)","58939914800; 58940233600; 58940133500; 39861049600","Review: DeepFake Detection Techniques using Deep Neural Networks (DNN)","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187774750&partnerID=40&md5=1e896f294db590bfb767cfd098945c3e","In the age of advanced digital manipulation, deepfake videos pose a significant threat to society by allowing the creation of highly convincing counterfeit footage. The application of deep learning has proven instrumental in tackling an extensive array of practical issues and real-world applications. However, alongside its substantial benefits, there exist certain disadvantages. Deepfake videos involve the substitution of one person's characteristics with those of another, achieved through the application of advanced Deep Learning techniques. This technology can be exploited with harmful intentions, leading to the dissemination of misinformation, manipulation, and persuasive content. This paper explores multiple deep learning techniques designed for detecting deep fake images and videos. It conducts a comparative analysis of these techniques, including CNN models like ResNet, VGG16, and Efficient Net, along with RNN models like LSTM, to assess their effectiveness in deepfake video detection. © 2023 IEEE.","CNN; DeepFake detection; GAN; LSTM; RNN"
"Chen, J.; Lin, W.; Xu, J.","Chen, Jia (59291234800); Lin, Weiguo (56292213700); Xu, Junfeng (58136966000)","59291234800; 56292213700; 58136966000","Deepfake Detection Using Graph Representation with Multi-dimensional Features","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187389855&partnerID=40&md5=4014d85caa73d5a9dd119c3910df0455","The proliferation of fake video poses a significant threat to the authority and authenticity of news across multiple domains. The most existing methods of deepfake detection primarily focus on identifying the face as a whole in a video, ignoring the correlation between the facial components. However, our investigation indicates that constituent potions of a face have different effects in deepfake detection. To address this issue, we divided the face in a video frame into several regions and explored the relationship between these regions. Our approach involves constructing a feature graph of this correlation, aiming to make use of the relationship and temporal characteristics between regions of a face in a deepfake video. To begin with, the features of each facial region are extracted through CNN. Subsequently, the feature graph of the entire video is constructed with these features being the vertices and the correlation being the edge. A graph neural network is finally utilized to determine whether the video has been tampered with. Our experiments on several publicly accessible datasets demonstrate that the proposed approach outperforms other state-of-the-art deepfake detection techniques in most scenarios. © 2023 IEEE.","deepfake detection; graph representation; temporal characteristics"
"Sharma, V.K.; Garg, R.; Caudron, Q.","Sharma, Vishal Kumar (57199918726); Garg, Rakesh (57205734819); Caudron, Quentin (56254835500)","57199918726; 57205734819; 56254835500","Spatio-Temporal Convolutional Neural Networks for Deepfake Detection: An Empirical Study","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186122371&partnerID=40&md5=183c580909ec207b85c3aa7f91aa85e8","As the creation of deepfakes becomes more prevalent and sophisticated, the need for accurate and robust detection methods intensifies. This paper presents a comprehensive empirical study on the efficacy of S patio-Temporal Convolutional Neural Networks (ST-CNNs) for deepfake detection. It explores how the rich spatio-Temporal information contained within video frames can be exploited by ST-CNNs to distinguish between genuine and manipulated content. The study is underpinned by a robust testing framework, wherein a range of deepfake generation techniques are used to evaluate the detection model. It further investigates the effect of various layers and architectural elements on detection performance. The results demonstrate that ST-CNNs, by leveraging spatio-Temporal correlations, can offer superior deepfake detection performance compared to the conventional CNN models. This work can guide the development of more efficient and effective deepfake detection strategies by providing empirical insights into the utilization of ST-CNNs. © 2023 IEEE.","convolutional neural network; deepfake detection; spatio temporal; synthetic media; video forgery"
"Bharadwaj, R.; Ratnaparkhi, S.; Rajpurohit, R.; Rahate, K.; Pandita, R.; Thosar, S.","Bharadwaj, Rakhi Joshi (57210460508); Ratnaparkhi, Soham (58485869400); Rajpurohit, Rajendrasingh (58908245100); Rahate, Kashish (58907790800); Pandita, Rahul (36675522700); Thosar, Samarth (58908704100)","57210460508; 58485869400; 58908245100; 58907790800; 36675522700; 58908704100","Deepfake detection for preventing Audio and Video frauds using Advanced Deep Learning Techniques","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186082979&partnerID=40&md5=93523ccb77c3599820cd812e2ab56eef","Deepfakes, powered by generative adversarial networks (GANs), automate the creation of deceptive videos. To combat this menace, the study assembles an advanced model that fuses ResNeXt, Long Short-Term Memory (LSTM), and ResNet architectures, renowned for their efficacy in handling visual and temporal aspects, for the detection of deepfakes in audio and video content. Pre-processing, facilitated by a Multi-Task Cascaded-Convolutional Neural Network (MTCNN), accurately extracts facial regions. The model undergoes rigorous evaluation across three key datasets which are, FaceForensics++(FF-DF), Celeb-DF, and Facebook Deepfake Detection Challenge (DFDC), affirming its real-world readiness and exceptional accuracy. The combined models consistently deliver highly precise results, maintaining their robustness against evolving deepfake technologies. © 2023 IEEE.","Celeb-DF; Deepfakes; DFDC; FaceForensics++; Facial region extraction; GANs; LSTM; MTCNN; ResNet; ResNeXt"
"Ritter, P.; Lucian, D.; Anderies, A.; Chowanda, A.","Ritter, Pattrick (58694162900); Lucian, Devan (58694163000); Anderies, Anderies (57250942900); Chowanda, Andry (56335823800)","58694162900; 58694163000; 57250942900; 56335823800","Comparative Analysis and Evaluation of CNN Models for Deepfake Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176592192&partnerID=40&md5=71a5c0f14de619aef7236ac234d5cc0a","Deepfake technology has become a significant concern due to its ability to create highly realistic fake videos and images, leading to the potential deception of individuals. Detecting deepfakes has become a critical research area in computer vision and multimedia forensics. This paper presents a comparative analysis of deepfake detection models, focusing on evaluating their accuracy and robustness. Four CNN models, namely ResNet-152, MobilenetV3, Convnext Large, and EffecientNetB7, were implemented and trained using a custom dataset obtained from FaceForensics++. The models were evaluated based on training accuracy, average loss, and testing accuracy. An LSTM layer was also incorporated into each model's architecture to leverage sequential information. The results demonstrate varying performance among the models, with EfficientNet B7 achieving the highest testing accuracy of 75%. The findings of this study provide insights for future research in this critical area. © 2023 IEEE.","accuracy; CNN models; comparative analysis; deepfake detection; LSTM layer"
"Guo, W.; Du, S.; Deng, H.; Yu, Z.; Feng, L.","Guo, Wenxuan (58559615500); Du, Shuo (58560725100); Deng, Huiyuan (57222188054); Yu, Zikang (58560095400); Feng, Lin (36561284000)","58559615500; 58560725100; 57222188054; 58560095400; 36561284000","Towards Spatio-temporal Collaborative Learning: An End-to-End Deepfake Video Detection Framework","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169560939&partnerID=40&md5=9c515954992d10a601cac61d46f110fd","With the rapid development of facial tampering techniques, the deepfake detection task has attracted widespread social concerns. Most existing video-based methods adopt temporal convolution to learn temporal discontinuities directly, where they might neglect to explore both local detail mutation and inconsistent global expression semantics in the temporal dimension. This makes it difficult to learn more discriminative forgery cues. To mitigate this issue, we introduce a novel deepfake video detection framework specifically designed to capture fine-grained traces of tampering. Concretely, we first present a Multi-layered Feature Extraction module (MFE) that constructs comprehensive spatio-temporal representations by stitching different levels of features together. Afterward, we propose a Bidirectional temporal Artifact Enhancement module (BAE), which exploits local differences between adjacent frames to enhance frame-level features. Moreover, we present a Cross temporal Stride Aggregation strategy (CSA) to mine inconsistent global semantics and adaptively obtain multi-timescale representations. Extensive experiments on several benchmarks demonstrate that the proposed method outperforms state-of-the-art performance compared to other competitive approaches. © 2023 IEEE.","Deep Learning; Deepfake Detection; Face Forensics; Spatio-temporal Modeling"
"Thakkar, K.; Lo, D.","Thakkar, Kirtan (58266748400); Lo, Dan Chia Tien (49663466400)","58266748400; 49663466400","Video Normalization in Identifying Fake Videos Using a Long Short-Term Memory Model","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159785774&partnerID=40&md5=22b487f02d9c53c7726794266f000b31","As the misinformation crisis continues, it creates a generation more politically divided than ever before. One of the most concerning types of misinformation are Deepfake videos, which use Generative Adversarial Networks to replace an existing video with another person's face. Deepfake videos can interfere with diplomatic relations, reduce trust in journalism, and can tamper with court video evidence, which is why it is imperative to detect these videos accurately. Long Short-Term Memory models (LSTMs) are a type of Recurrent Neural Network, meaning that they are able to remember sequential information, which is helpful for processing the frames of a video. LSTMs are special in that they can account for lags between frames of a video, which makes them perfect for Deepfake video detection. One of the potential ways to increase the accuracy of a neural network is normalization, which ensures the input data are on the same scale, so the machine has to process a lower range of data. Because the effect of normalization varies for each dataset, in this study, image normalization was used- each pixel of the frames of Deepfake videos were converted to an RGB value of 0 to 255 to see if this can increase the accuracy of the LSTM model for Deepfake detection. First, a baseline LSTM model was created for Deepfake detection with the Pytorch library, and a classification accuracy of 88.191% was achieved. After that, the first ten frames of the Deepfake videos in the dataset were passed through an image normalization algorithm. This yielded an accuracy of 94.274%, illustrating that the addition of a video normalization algorithm to Deepfake videos increased the accuracy of the Deepfake detection LSTM model by 6.083%. This is a substantial improvement, and the study showed that video normalization can be very beneficial for Deepfake video detection. © 2023 IEEE.","Deepfake Detection; Long Short-term Memory (LSTM); Video Normalization"
"Lu, T.; Bao, Y.; Li, L.","Lu, Tianliang (55343546900); Bao, Yuxuan (58451934300); Li, Lanting (58102084700)","55343546900; 58451934300; 58102084700","Deepfake Video Detection Based on Improved CapsNet and Temporal–Spatial Features","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148000937&partnerID=40&md5=a969d8229bd49132b7ee0ac8e944c6fe","Rapid development of deepfake technology led to the spread of forged audios and videos across network platforms, presenting risks for numerous countries, societies, and individuals, and posing a serious threat to cyberspace security. To address the problem of insufficient extraction of spatial features and the fact that temporal features are not considered in the deepfake video detection, we propose a detection method based on improved CapsNet and temporal–spatial features (iCapsNet–TSF). First, the dynamic routing algorithm of CapsNet is improved using weight initialization and updating. Then, the optical flow algorithm is used to extract interframe temporal features of the videos to form a dataset of temporal–spatial features. Finally, the iCapsNet model is employed to fully learn the temporal–spatial features of facial videos, and the results are fused. Experimental results show that the detection accuracy of iCapsNet–TSF reaches 94.07%, 98.83%, and 98.50% on the Celeb-DF, FaceSwap, and Deepfakes datasets, respectively, displaying a better performance than most existing mainstream algorithms. The iCapsNet–TSF method combines the capsule network and the optical flow algorithm, providing a novel strategy for the deepfake detection, which is of great significance to the prevention of deepfake attacks and the preservation of cyberspace security. © 2023 Tech Science Press. All rights reserved.","CapsNet; Deepfake detection; optical flow algorithm; temporal–spatial features"
"Yesugade, T.; Kokate, S.; Patil, S.; Varma, R.; Pawar, S.","Yesugade, Tejaswini (58110140100); Kokate, Shrikant R. (57204112911); Patil, Sarjana (58110147600); Varma, Ritik (58110137000); Pawar, Sejal (58110137100)","58110140100; 57204112911; 58110147600; 58110137000; 58110137100","Deepfake detection using LSTM-based neural network","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148481985&partnerID=40&md5=2992c5a3f0f106f4df65684d37398231","In this rapid growth of social media, new developments in deep generative network have improve quality of creating more realistic fake videos; such videos are called as deepfake video. Such deepfake videos are used in politics to create political distress, for blackmail and for terrorism events. In order to reduce harm that can be done using such methods and prevent spread of such fake images or videos, we proposed a method that can detect such deepfake. In this paper, we proposed a new method to detect AI-generated fakeIvideos using algorithm such as CNN and LSTM. Our method will detect deepfake by using ResNext50 and LSTM algorithms, which gives accuracy around 88%. © 2022 Scrivener Publishing LLC.","CNN; Data loader; Deepfake detection; LSTM; ResNext50"
"Chen, B.; Li, T.; Ding, W.","Chen, Beijing (36805188500); Li, Tianmu (57574695400); Ding, Weiping (57193448087)","36805188500; 57574695400; 57193448087","Detecting deepfake videos based on spatiotemporal attention and convolutional LSTM","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128119994&partnerID=40&md5=581010604140a13109c1122b7435cd0a","Fake face detection is in dilemma with the rapid development of face manipulation technology. One way to improve the effectiveness of detector is to make full use of intra and inter frame information. In this paper, a novel Xception-LSTM algorithm is proposed by using our new spatiotemporal attention mechanism and convolutional long short-term memory (ConvLSTM). In the algorithm, the spatiotemporal attention mechanism, including spatial and temporal attention mechanism, is proposed to capture and enhance spatiotemporal correlations before dimension reduction of Xception. Thereafter, the ConvLSTM is introduced to consider frame structure information while modeling temporal information. The experimental results on three widely used datasets demonstrate that the proposed algorithms perform better than the state-of-the-art algorithms. In addition, the effectiveness of the spatiotemporal attention mechanism and ConvLSTM are illustrated in ablation experiments. © 2022 Elsevier Inc.","Attention mechanism; Convolutional LSTM; Deepfake detection; Face identification"
"Liu, D.; Yang, Z.; Zhang, R.; Liu, J.","Liu, Dazhuang (58175923000); Yang, Zhen (57198698830); Zhang, Ru (56890004200); Liu, Jianyi (55705849900)","58175923000; 57198698830; 56890004200; 55705849900","A Robust Deepfake Video Detection Method based on Continuous Frame Face-swapping","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152142619&partnerID=40&md5=9795e8daa7d5899d8009518b540c6894","Detection of deepfake videos faces serious generalization problem in real world application scenarios. Existing robust deepfake detection methods can only works on single frame image but not continuous frame videos. In this paper, we propose a robust deepfake video detection method based on continuous frame face-swapping. We design our face-swapping dataset with Delaunay triangulation and piecewise affine transform to achieve continuous frame face-swapping. We design a feature enhancement module with facial and background information covered to make the method focus on the mask fusion zone. We build our detection model with Efficient Net to extract intra-frame fusion feature and LSTM to extract inter-frame time feature. Cross-domain experiments show that our method achieves better detection AUC than existing methods, which proves our method is robust because of generalization. © 2022 IEEE.","continuous frame face-swapping; deepfake detection; Efficient Net; generalization; LSTM"
"Ilyas, H.; Irtaza, A.; Javed, A.; Malik, K.M.","Ilyas, Hafsa (57894630000); Irtaza, Aun (54882450900); Javed, Ali (57190125008); Malik, Khalid Mahmood (57200448301)","57894630000; 54882450900; 57190125008; 57200448301","Deepfakes Examiner: An End-to-End Deep Learning Model for Deepfakes Videos Detection","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147686689&partnerID=40&md5=c891a3a8ef70adf828fb4425e29e9ed2","Deepfakes generation approaches have made it possible even for less technical users to generate fake videos using only the source and target images. Thus, the threats associated with deepfake video generation such as impersonating public figures, defamation, and spreading disinformation on media platforms have increased exponentially. The significant improvement in the deepfakes generation techniques necessitates the development of effective deepfakes detection methods to counter disinformation threats. Existing techniques do not provide reliable deepfakes detection particularly when the videos are generated using different deepfakes generation techniques and contain variations in illumination conditions and diverse ethnicities. Therefore, this paper proposes a novel hybrid deep learning framework, InceptionResNet-BiLSTM, that is robust to different ethnicities and varied illumination conditions, and able to detect deepfake videos generated using different techniques. The proposed InceptionResNet-BiLSTM consists of two components: customized InceptionResNetV2 and Bidirectional Long-Short Term Memory (BiLSTM). In our proposed framework, faces extracted from the videos are fed to our customized InceptionResNetV2 for extracting frame-level learnable features. The sequences of features are then used to train a temporally aware BiLSTM to classify between the real and fake video. We evaluated our proposed approach on the diverse, standard, and largescale FaceForensics++ (FF++) dataset containing videos manipulated using different techniques (i.e., DeepFakes, FaceSwap, Face2Face, FaceShifter, and NeuralTextures) and the FakeA VCeleb dataset. Our method achieved an accuracy greater than 90% on DeepFakes, FaceSwap, and Face2Face subsets. Performance and generalizability evaluation highlights the effectiveness of our method for detecting deepfake videos generated through different techniques on diverse FF++ and FakeA VCeleb datasets. © 2022 IEEE.","Bidirectional LSTM; Deepfakes Detection; Face-swap; FaceForensics++; FakeAVCeleb; InceptionResNetV2; Puppet-master"
"Nguyen, H.T.; Dao, T.C.; Phan, T.M.N.; Phan, T.T.","Nguyen, Thanh Hai (57209166507); Dao, Congtinh (57220594100); Phan, Thao Minh Nguyen (57221946242); Phan, Tai Tan (57188881882)","57209166507; 57220594100; 57221946242; 57188881882","Fake face detection in video using shallow deep learning architectures","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147539891&partnerID=40&md5=5c086fb8ad5e36b81cd3217cc01c1713","Deep learning techniques have been used in various disciplines, ranging from simple data processing to complicated image classification tasks. Deepfakes is a deep learning approach with benefits and drawbacks impacting the world. However, deepfakes are now cutting-edge technology being exploited for nefarious purposes such as the breach of human privacy and identity. Because deep learning is advancing rapidly daily, people use AI to produce deepfakes videos and images. Hence newer AI technology to detect deepfakes is critical. Therefore, the study has proposed detecting video and image deepfakes based on convolutional neural network (CNN) combined with the long short-term memory (LSTM) model, which constructs a deep learning model classifying images and video deepfakes. The proposed model investigated a novel approach to research more powerful models which can be applied to any large dataset. The experimental results demonstrated that the proposed method had achieved promising performance on modified datasets from Celeb-DF with high AUC performance up to 0.7584 and MCC reaching 0.558. Besides, this paper presents brief research on creating and detecting the image and video deepfakes technologies and points out the challenges of using deepfakes in many different contexts. © © 2022 Inderscience Enterprises Ltd.","CNN; convolutional neural network; deep learning; deepfake detection; deepfakes; long short-term memory; LSTM"
