"Authors","Author full names","Author(s) ID","Title","Year","Link","Abstract","Author Keywords"
"Liu, T.; Liu, Y.; Li, N.; Shi, H.","Liu, Tianju (59704205900); Liu, Yuan (59340657400); Li, Ningyi (59704751000); Shi, Hui (55448237600)","59704205900; 59340657400; 59704751000; 55448237600","Multi-domain Multi-scale DeepFake Detection for Generalization","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105002319701&partnerID=40&md5=543d4af17a241a0383f2a75b5483935c","As deepfake detection technology progresses and application scenarios broaden, it becomes challenging for detection models within a single domain or single scale to handle the complex application environments, leading to limited accuracy and generalization capabilities of the detection models. To address the above problems, we propose a Multi-domain Multi-scale DeepFake Detection model. First, we employ the RetinaFace framework to preprocess and augment the image data, which directs the model's attention to the relevant regions of the image. Next, we utilize the EfficientNet-B0 network for rapid coarse-grained feature extraction. Building on these coarse-grained features, we design two modules to capture forgery traces at multiple levels: a spatial-domain fine-grained feature extraction module based on multi-scale analysis and a frequency-domain fine-grained feature extraction module leveraging the Fast Fourier Transform. Finally, the dual-domain features are fused using a multi-channel attention mechanism, enabling the model to comprehensively analyze images from various perspectives. Additionally, we implement a Particle Swarm Optimization (PSO) strategy to optimize the hyper-parameters of the network model. The proposed model demonstrates significant advantages over other algorithms, particularly in cross-dataset detection, exhibiting strong generalization, robustness, and adaptability. When trained on the FF++ dataset and tested on the Celeb-DF dataset, it achieves an AUC of 91.7%. This represents a 14.8% improvement in cross-dataset performance compared to the best existing model. © 2024 IEEE.","Data Preprocessing and Augmentation; DeepFake Detection; Generalization; Multi-domain Multi-scale; P article Swarm Optimization"
"Wu, J.; Zhang, B.; Li, Z.; Pang, G.; Teng, Z.; Fan, J.","Wu, Jianghao (58260652500); Zhang, Baopeng (57211546343); Li, Zhaoyang (58084749500); Pang, Guilin (57202025774); Teng, Zhu (36553668200); Fan, Jianping (57220794072)","58260652500; 57211546343; 58084749500; 57202025774; 36553668200; 57220794072","Interactive Two-Stream Network Across Modalities for Deepfake Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159670945&partnerID=40&md5=7c9a44d4eb64d4a023c5088f157740ac","As face forgery techniques have become more mature, the proliferation of deepfakes may threaten the security of human society. Although existing deepfake detection methods achieve good performance for in-dataset evaluation, it remains to be improved in the generalization ability, where the representation of the imperceptible artifacts plays a significant role. In this paper, we propose an Interactive Two-Stream Network (ITSNet) to explore the discriminant inconsistency representation from the perspective of cross-modality. In particular, the patch-wise Decomposable Discrete Cosine Transform (DDCT) is adopted to extract fine-grained high-frequency clues, and information from different modalities communicates with each other via a designed interaction module. To perceive the temporal inconsistency, we first develop a Short-term Embedding Module (SEM) to refine subtle local inconsistency representation between adjacent frames, and then a Long-term Embedding Module (LEM) is designed to further refine the erratic temporal inconsistency representation from the long-range perspective. Extensive experimental results conducted on three public datasets show that ITSNet outperforms the state-of-the-art methods both in terms of in-dataset and cross-dataset evaluations. © 2023 IEEE.","cross-modality learning; Deepfake detection; inconsistency representation"
"Kingra, S.; Aggarwal, N.; Kaur, N.","Kingra, Staffy (57192255022); Aggarwal, Naveen (36875216400); Kaur, Nirmal (57189220908)","57192255022; 36875216400; 57189220908","SiamNet: Exploiting source camera noise discrepancies using Siamese Network for Deepfake Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163196991&partnerID=40&md5=0a1d12c675526a544737a4808469475a","Recent advancements in deep neural networks especially GAN (Generative Adversarial Network) have resulted in the creation of more realistic deepfake media. This technology can swap the source person's face or alter facial expressions in an image or video; Media manipulated in such a way is termed deepfake. This type of manipulated media poses potential risks to journalism, politics, court proceedings and various social aspects. While existing approaches concentrate on the use of deep neural networks to directly extract facial artefacts for deepfake detection, they do not examine subtle inconsistencies in/across frame/frames. Moreover, state-of-the-art deepfake detection networks appear more complex and tend to overfit on specific artefacts which limits their generalizability on unseen data. This paper proposed a novel technique that tackles the problem of manipulated face detection in videos and images by exploiting the noise pattern inconsistency amongst face region and rest of the frame. To enable a comparison between the noise patterns of these two regions, we propose a two-stream Siamese-like network called SiamNet. This network can extract the noise patterns of the face region and patch through separate streams without increasing the number of parameters, thereby enhancing its efficiency and effectiveness. Each branch consists of pretrained Inception-v3 architecture for camera noise extraction. Siamese training is utilized to compare both noise patterns computed through different base models. The proposed two-branch network, SiamNet is found efficient for several large-scale deepfake datasets such as FF++, Celeb-DF, DFD and DFDC achieving accuracy rates of 99.7%, 98.3%, 96.08% and 89.2% respectively. Furthermore, the proposed technique exhibits greater generalizability and outperforms state-of-the-art of deepfake detection methods. Performance of the proposed model is also evaluated on FaceForensics benchmark dataset against different approaches. © 2023 Elsevier Inc.","Camera noise; Deepfake detection; Face-patch; Facial manipulation detection; Video forensics"
"Liang, Y.; Wang, M.; Jin, Y.; Pan, S.; Yong, Y.","Liang, Yufei (57547903500); Wang, Mengmeng (57193745284); Jin, Yining (57224528340); Pan, Shuwen (7402713446); Yong, Liu (56011543900)","57547903500; 57193745284; 57224528340; 7402713446; 56011543900","Hierarchical supervisions with two-stream network for Deepfake detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162908018&partnerID=40&md5=6403886f30c80d8770c356a2f008d15c","Recently, the quality of face generation and manipulation has reached impressive levels, making it difficult even for humans to distinguish real and fake faces. At the same time, methods to distinguish fake faces from reals came out, such as Deepfake detection. However, the task of Deepfake detection remains challenging, especially the low-quality fake images circulating on the Internet and the diversity of face generation methods. In this work, we propose a new Deepfake detection network that could effectively distinguish both high-quality and low-quality faces generated by various generation methods. First, we design a two-stream framework that incorporates a regular spatial stream and a frequency stream to handle the low-quality problem since we find that the frequency domain artifacts of low-quality images will be preserved. Second, we introduce hierarchical supervisions in a coarse-to-fine manner, which consists of a coarse binary classification branch to classify reals and fakes and a five-category classification branch to classify reals and four different types of fakes. Extensive experiments have proved the effectiveness of our framework on several widely used datasets. © 2023","Coarse to fine; Deepfake detection; Frequency domain; Two stream"
"Yang, G.; Wei, A.; Fang, X.; Zhang, J.","Yang, Gaoming (36976637300); Wei, Anxing (58134348700); Fang, Xianjin (26423619800); Zhang, Ji (57225122203)","36976637300; 58134348700; 26423619800; 57225122203","FDS_2D: rethinking magnitude-phase features for DeepFake detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160813488&partnerID=40&md5=7288cdb376c5c564646436e58cc35c99","To reduce the harm of forged information, more and more detection methods use frequency domain information. They mostly take spectra as clues to identify fake content. However, the current work tends to use only one of the magnitude and phase spectra for learning. In this paper, we notice that the magnitude and phase spectrum contain different image information. Only one spectrum is easily disturbed by noise, and the robustness of the method is difficult to guarantee. Therefore, we propose the Frequency Domain Separable DeepFake Detection (FDS_2D), which is a multi-branch network to obtain features in different frequency spectra. In FDS_2D, the spectral information is divided into three categories: the magnitude spectrum, the phase spectrum, and the relationship between the two spectra. According to their characteristics, we design independent modules for feature extraction from them. Moreover, to improve the utilization efficiency of multi-features, we propose a multi-input multi-output attention mechanism for information interaction between branches. The experimental results show that each part of FDS_2D effectively extracts and applies spectral information; The comprehensive performance of our model is verified on FaceForensic + + , Celeb-DF, and DFDC. It proves that the ability of FDS_2D to detect DeepFake is not inferior to existing models. © 2023, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","DeepFake detection; Frequency; Magnitude spectra; Phase spectra; Spectrum relationship"
"Pang, G.; Zhang, B.; Teng, Z.; Qi, Z.; Fan, J.","Pang, Guilin (57202025774); Zhang, Baopeng (57211546343); Teng, Zhu (36553668200); Qi, Zige (58087970800); Fan, Jianping (57220794072)","57202025774; 57211546343; 36553668200; 58087970800; 57220794072","MRE-Net: Multi-Rate Excitation Network for Deepfake Video Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147287860&partnerID=40&md5=320fa9985e9013574dca4cc987676a59","The current social media is flooded with hyper realistic face-synthetic videos due to the explosion of DeepFake technology that has brought a serious impact on human society security, which calls for further exploring on deepfake video detection methods. Existing methods attempt to isolated capture spatial artifacts or extract the homogeneous temporal inconsistency to detect deepfake video, but little attention has been paid to the exploitation of dynamic spatial-temporal inconsistency. To mitigate this issue, in this paper, we propose a novel Multi-Rate Excitation Network (MRE-Net) to effectively excite dynamic spatial-temporal inconsistency from the perspective of multiple rates for deepfake video detection. The proposed MRE-Net is composed of two components: Bipartite Group Sampling (BGS) and multiple rate branches. The BGS draws the entire video into multiple bipartite groups with different rates to cover various face motion dynamic evolution. We further design multiple rate branches to capture both short-term and long-term spatial-temporal inconsistency from corresponding bipartite groups of BGS. Concretely, for the early stages of the multi-rate branches, Momentary Inconsistency Excitation (MIE) module is developed to encode the spatial artifacts and intra-group short-term temporal inconsistency. Meanwhile, for the last stages of the multi-rate branches, Longstanding Inconsistency Excitation (LIE) module is constructed to perceive inter-group long-term temporal dynamics. Extensive experiments and visualizations conducted on four popular datasets demonstrate the effectiveness of the proposed method against state-of-the-art deepfake detection methods. © 2023 IEEE.","Deepfake detection; longstanding inconsistency; momentary inconsistency"
"Liang, P.; Liu, G.; Xiong, Z.; Fan, H.; Zhu, H.; Zhang, X.","Liang, Peifeng (59775033100); Liu, Gang (56403521800); Xiong, Zenggang (22636267500); Fan, Honghui (34871760900); Zhu, Hongjin (55637664700); Zhang, Xuemin (55715193100)","59775033100; 56403521800; 22636267500; 34871760900; 55637664700; 55715193100","A facial geometry based detection model for face manipulation using CNN-LSTM architecture","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150044861&partnerID=40&md5=1ebee9494551bb9b3c516cfb837567f9","This issue of DeepFake technique that may cause great threat to privacy, democracy, and national security has attracted the attention of deep learning researchers. DeepFake detection, therefore, has been a very hot issue in deep learning research. The face landmark feature maps are often used by many DeepFake approaches in generating fake faces. It also provides key information to help to detect manipulated face images. In this paper, we propose a detection approach for manipulated face images. To make full use of face landmark information, we propose a facial geometry prior module (FGPM) to extract facial geometry feature maps. Then the facial geometry feature maps are embedded into upsampling feature maps generated by the CNN-LSTM network. The proposed FGPM exploits facial maps and frequency domain correlation to analyze the discriminative characteristics between manipulated and non-manipulated regions by incorporating the CNN-LSTM network. Finally, a decoder is used to learn the mapping from low-resolution feature maps to pixel-wise to predict manipulation localization. Or a softmax classifier is used to predict real or fake face images. By experimenting on several popular datasets, the proposed detection model has demonstrated the capability of localizing manipulation at the pixel level and with a high prediction on real or fake face images. © 2023","CNN-LSTM; DeepFake detection; Facial analysis; Facial geometry prior module; Resampling"
"Ma, Z.; Mei, X.; Chen, H.; Shen, J.","Ma, Zhiyuan (58079714800); Mei, Xue (23091706700); Chen, Haoyang (58079458100); Shen, Jie (57196190343)","58079714800; 23091706700; 58079458100; 57196190343","Multi-Scale Feature Enhancement Network for Face Forgery Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163285997&partnerID=40&md5=246d67660759851445d66992492d5d77","Nowadays, synthesizing realistic fake face images and videos becomes easy benefiting from the advance in generation technology. With the popularity of face forgery, abuse of the technology occurs from time to time, which promotes the research on face forgery detection to be an emergency. To deal with the potential risks, we propose a face forgery detection method based on multi-scale feature enhancement. Specifically, we analyze the forgery traces from the perspective of texture and frequency domain, respectively. We find that forgery traces are hard to be perceived by human eyes but noticeable in shallow layers of CNNs and middle-frequency domain and high-frequency domain. Hence, to reserve more forgery information, we design a texture feature enhancement module and a frequency domain feature enhancement module, respectively. The experiments on FaceForensics++ dataset and Celeb-DF dataset show that our method exceeds most existing networks and methods, which proves that our method has strong classification ability. © 2023 ACM.","DeepFake detection; Digital video forensics; Face forgery detection; Multi-scale feature fusion"
"Wang, B.; Wu, X.; Tang, Y.; Ma, Y.; Shan, Z.; Wei, F.","Wang, Bo (57216234699); Wu, Xiaohan (57460009800); Tang, Yeling (58120138500); Ma, Yanyan (57459880600); Shan, Zihao (59273548000); Wei, Fei (57202381047)","57216234699; 57460009800; 58120138500; 57459880600; 59273548000; 57202381047","Frequency Domain Filtered Residual Network for Deepfake Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149052155&partnerID=40&md5=180ff6fe3df35a0b09379aef70e61a47","As deepfake becomes more sophisticated, the demand for fake facial image detection is increasing. Although great progress has been made in deepfake detection, the performance of most existing deepfake detection methods degrade significantly when these methods are applied to detect low-quality images for the disappearance of key clues during the compression process. In this work, we mine frequency domain and RGB domain information to specifically improve the detection of low-quality compressed deepfake images. Our method consists of two modules: (1) a preprocessing module and (2) a classification module. In the preprocessing module, we utilize the Haar wavelet transform and residual calculation to obtain the mid-high frequency joint information and fuse the frequency map with the RGB input. In the classification module, the image obtained by concatenation is fed to the convolutional neural network for classification. Because of the combination of RGB and frequency domain, the robustness of the model has been greatly improved. Our extensive experimental results demonstrate that our approach can not only achieve excellent performance when detecting low-quality compressed deepfake images, but also maintain great performance with high-quality images. © 2023 by the authors.","deepfake detection; feature fusion; frequency domain features; neural networks; wavelet transform"
"Zhao, Y.; Li, J.; Wang, L.","Zhao, Yulai (58906407900); Li, Jianhua (56724265500); Wang, Ling (58906754800)","58906407900; 56724265500; 58906754800","Harmonizing Dynamic Frequency Analysis with Attention Mechanisms for Efficient Facial Image Authenticity Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190415742&partnerID=40&md5=5f03958f07a38c5e1813885f842aa12e","Deepfake detection is increasingly critical in security and digital forensics. Our research presents a novel method that synergizes dynamic frequency domain analysis with attention mechanisms to discern Deepfakes more effectively. This approach is developed in response to the inadequacies of existing techniques when confronted with sophisticated image alterations. By leveraging frequency domain subtleties and an advanced attention mechanism, our model achieves heightened accuracy in identifying key facial anomalies. Our experimental results show that DFAM could yield 93.94% accuracy rate which is the best compared with state-of-the-arts on Deepfakes dataset. © 2023 IEEE.","attention mechanisms; deepfake detection; dynamic frequency domain analysis"
"Lu, Y.; Luo, R.; Ebrahimi, T.","Lu, Yuhang (57352219800); Luo, Ruizhi (57565509600); Ebrahimi, Tourad (35560920500)","57352219800; 57565509600; 35560920500","Improving Deepfake Detectors against Real-world Perturbations with Amplitude-Phase Switch Augmentation","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176248132&partnerID=40&md5=60d8559c11ee3219a6f75c2bffaa4a92","In recent years, the remarkable progress in facial manipulation techniques has raised social concerns due to their potential malicious usage and has received considerable attention from both industry and academia. While current deep learning-based face forgery detection methods have achieved promising results, their performance often degrades drastically when they are tested in non-trivial situations under realistic perturbations. This paper proposes to leverage the information in the frequency domain, particularly the phase spectrum, to better differentiate between deepfakes and authentic images. Specifically, a new augmentation method called degradation-based amplitude-phase switch (DAPS) is proposed, which disregards the sensitive amplitude spectrum of a forged facial image and enforces the detection network to focus on phase components during the training process. Extensive evaluation results from a realistic assessment framework show that the proposed augmentation method significantly improves the robustness of two deepfake detectors analyzed and consistently outperform other augmentation approaches under various perturbations. © 2023 SPIE.","Data Augmentation; Deepfake Detection; Face Manipulation; Robustness"
"Liang, W.; Wu, Y.; Wu, J.; Xu, J.","Liang, Weiyun (57865819900); Wu, Yanfeng (57208537839); Wu, Jiesheng (57393654700); Xu, Jing (35778130600)","57865819900; 57208537839; 57393654700; 35778130600","FAClue: Exploring Frequency Clues by Adaptive Frequency-Attention for Deepfake Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175530934&partnerID=40&md5=34c3f83ce1d23c92526d4634fd48849d","Detecting fake faces produced by face forgery technologies attracts intensive attention in recent years. Deep learning approaches have shown their effectiveness in deepfake detection task. Some previous deep learning-based methods exploit forgery artifacts in spatial domain but easily overfit the specific forgery patterns. Therefore, some works utilize additional frequency domain information to obtain generalized features. We consider to improve the frequency-based methods in two aspects: 1) extracting discriminative frequency features comprehensively; 2) mining complementary features in different domains sufficiently. In this paper, we propose a dual-stream network named FAClue for deepfake detection, which extracts comprehensive frequency information to complement spatial domain features. Specifically, the FAClue consists of three main components. A Frequency-Attention Extractor (FAE) is proposed to adaptively highlight prominent frequency bands from both global and local perspectives. A RGB-Frequency Complementary Enhancement (RFCE) module is developed to mine complementary information between RGB and frequency domains in an explicit manner. A Frequency Guided Attention (FGA) module is designed to fuse different domain features and generate discriminative features for detection. Extensive experiments on three benchmark datasets demonstrate the FAClue achieves competitive performance compared with state-of-the-art methods. © 2023 Technical Committee on Control Theory, Chinese Association of Automation.","Attention Mechanism; Deepfake Detection; Feature Fusion; Frequency Domain"
"Muller, N.M.; Sperl, P.; Böttinger, K.","Muller, Nicolas Michael (57211168855); Sperl, Philip (57211991783); Böttinger, Konstantin (55533323900)","57211168855; 57211991783; 55533323900","Complex-valued neural networks for voice anti-spoofing","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171563011&partnerID=40&md5=799b53ad0d2c829f0c5c0934682197dc","Current anti-spoofing and audio deepfake detection systems use either magnitude spectrogram-based features (such as CQT or Melspectrograms) or raw audio processed through convolution or sinc-layers. Both methods have drawbacks: magnitude spectrograms discard phase information, which affects audio naturalness, and raw-feature-based models cannot use traditional explainable AI methods. This paper proposes a new approach that combines the benefits of both methods by using complex-valued neural networks to process the complex-valued, CQT frequency-domain representation of the input audio. This method retains phase information and allows for explainable AI methods. Results show that this approach outperforms previous methods on the”In-the-Wild” anti-spoofing dataset and enables interpretation of the results through explainable AI. Ablation studies confirm that the model has learned to use phase information to detect voice spoofing. © 2023 International Speech Communication Association. All rights reserved.","audio deepfake detection; complex neural network; voice anti-spoofing"
"Xu, Y.; Zhang, D.D.; Sun, C.","Xu, Yijia (58567636900); Zhang, Dongdong (36633595100); Sun, Chengyu (35079450000)","58567636900; 36633595100; 35079450000","Frequency domain deepfake detection based on two-stream neural network","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170205700&partnerID=40&md5=8bce608ce5b4b8084e7ee2035d338659","Benefiting from the progress of deep learning driven generative models, face forgery technologies have rapidly become mature, thus raising public concerns about the illegal usage of these technologies. Despite the fact that fake images and videos are often unrecognizable to human eyes, recent work has found that hidden artifacts can be exposed in frequency domain. Our meth-od introduces the idea of separating human face area using landmarks before mining the forgery patterns in frequency domain. This we believe can help the network learn more discriminative features, also, a two-stream learning framework combining single-frame pathway and multi-frame pathway is developed to mine frequency clues. Compared with previous methods, our approach showed good results while using a few training data and little time. The effectiveness of our method is shown on different versions of the FF++ and Celeb-DF dataset. © COPYRIGHT SPIE. Downloading of the abstract is permitted for personal use only.","Deepfake Detection; Frequency Clues; Region Segmentation"
"Li, Y.; Bian, S.; Wang, C.; Lu, W.","Li, Ying (58447642500); Bian, Shan (55581279300); Wang, Chuntao (54586143100); Lu, Wei (57715097700)","58447642500; 55581279300; 54586143100; 57715097700","CNN and Transformer-coordinated deepfake detection; CNN 结合 Transformer 的深度伪造高效检测","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162869401&partnerID=40&md5=bec19966923b64d9d5491e0cceb635f1","Objective The research of deepfake detection methods has become one of the hot topics recently to counter deepfake videos. Its purpose is to identify fake videos synthesized by deep forgery technology on social networks, such as WeChat, Instagram and TikTok. Forged features are extracted on the basis of a convolutional neural network (CNN) and the final classification score is determined in terms of the features-forged classifier. When facing the deep forged video with low quality or high compression, these methods improve the detection performance by extracting deeper spatial domain information. However, the forged features left in the spatial domain decrease with the compression, and the local features tend to be similar, which degrades the performances severely. This also urges us to retain the frequency domain information of forged image artifacts as one of the clues of forensics, which contains less interference caused by JPEG compression. The CNN-based spatial domain feature extraction method can be conducted to capture facial artifacts via stacking convolution. But, its receptive field is limited, so it is better at modelling local information but ignores the relationship between global pixels. Transformer has its potentials at long-term dependency modelling in relevant to natural language processing and computer vision tasks, therefore it is usually employed to model the relationship between pixels of images and make up for the CNN-based deficiency in global information acquisition. However, the transformer can only process sequence information, making it still need the cooperation of convolutional neural network in computer vision tasks. Method First, we develop a novel joint detection model, which can leverage the advantages of CNN and transformer, and enriches the feature representation via frequency domain-related information. The EfficientNet-b0 is as the feature extractor. To optimize more forensics features, in the spatial feature extraction stage, the attention module is embedded in the shallow layer and the deep features are multiplied with the activation map obtained by the attention module. In the frequency domain feature extraction stage, to better learn the frequency domain features, we utilize the discrete cosine transform as the frequency domain transform means and an adaptive part is added to the frequency band decomposition. In the training process, to accelerate the memory-efficient training, we adopt the method of mixed precision training. Then, to construct the joint model, we link the feature extraction branches to a modified Transformer structure. The Transformer is used to model inter-region feature correlation using global self-attention feature encoding through an encoder structure. To further realize the information interaction between the dual-domain features, the cross attention is calculated between branches on the basis of the cross-attention structure. Furthermore, we design and implement a random data augmentation strategy, which is coordinated with the attention mechanism to improve the detection accuracy of the model in the scenarios of cross compression rate and cross dataset. Result Our joint model is compared to 9 state-of-the-art deepfake detection methods on two datasets called FaceForensics ++ (FF ++) and Celeb-DF. In the experiments of cross compression-rate detection on the FF ++ dataset, our detection accuracy can be reached to 90. 35%, 71. 79% and 80. 71% for Deepfakes, Face2Face and Neural Textures (NT) manipulated images, respectively. In the cross-dataset experiments, i. e., training on FaceForensics ++ and testing on Celeb-DF, our training time is reduced. Conclusion The experiments demonstrate that our joint model proposed can improve datasets-crossed and compression-rate acrossed detection accuracy. Our joint model takes advantage of the EfficientNet and the Transformer, and combines the characteristics of different domain features, attention, and data augmentation mechanism, making the model more accurate and efficient. © 2023 Journal of Image and Graphics. All rights reserved.","convolutional neural network (CNN); deepfake detection; frequency domain; spatial domain; Vision Transformer (ViT)"
"Jeon, S.M.; Seong, H.A.; Lee, E.C.","Jeon, Su-min (57580359800); Seong, Hyeonah (58250482500); Lee, Eui Chul (14009024200)","57580359800; 58250482500; 14009024200","Deepfake Video Detection Using the Frequency Characteristic of Remote Photoplethysmography","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159407357&partnerID=40&md5=e58671c5f09ecb995774c54455cf1dd8","Photoplethysmography is a technique for measuring the blood flow per unit time of an artery. Remote photoplethysmography is a method for obtaining photoplethysmography signals in a non-contact manner through a sensor such as a camera and has been recently applied to various fields. In this study, we propose a method for detecting Deepfake modulated color video based on remote photoplethysmography concept. As experimental data, 50 real videos and their 50 Deepfake videos using Face Swapping Generative Adversarial Networks were used. The photoplethysmography signals of face and neck regions were extracted, respectively, and the signals were preprocessed by detrending and performing Butterworth bandpass filtering. The 80 power values ​​in the frequency domain were defined as feature vectors. As a result of analyzing the L2 Norm between the two vectors extracted from the face region and the neck region, the L2 Norms of the real video and the fake video were 0.0000307 and 0.0001332, respectively, confirming that the distributions were clearly separated. It was confirmed that there is a significant difference between the real and the fake videos. Also, as a result of calculating the degree of separation of distributions with d-prime, 2.32 was derived. © 2023, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Bio-signals; Deepfake detection; Face recognition; Face substitution; Remote photoplethysmography"
"Nallapati, S.R.; Dommeti, D.; Medhalavalasa, S.; Bonku, K.K.; Srinivas, P.V.V.S.; Bhattacharyya, D.","Nallapati, Siva Ramakrishna (58102073700); Dommeti, Dhiren (58102712400); Medhalavalasa, Saket (58246140300); Bonku, Kranthi Kiran (58244946000); Srinivas, P. V.V.S. (37067906600); Bhattacharyya, Debnath (57216142572)","58102073700; 58102712400; 58246140300; 58244946000; 37067906600; 57216142572","Identification of Deepfakes using Strategic Models and Architectures","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159079589&partnerID=40&md5=70274036a288295aceac2eaf6252e126","Deepfake technology has been rapidly evolving and expanding in recent years. It has become increasingly easy to manipulate multimedia content, making it harder to detect what is real and what is manipulated. The research aims to explore how neural networks can be used to detect deepfake in multimedia, helping to protect users from potentially malicious and deceptive content. The aim is to explore what neural networks are, how they can be used to detect deepfakes and the potential implications of this technology. The research also aims to evaluate the advantages and disadvantages of using neural networks for deepfake detection. As the world of deepfake technology continues to evolve, this research will provide an overview of the latest developments in deepfake detection and their potential impact. The goal of this research is to use neural networks to detect deepfakes and to identify suspicious content to alert users. This could help protect users from being exposed to malicious content and help content producers ensure the integrity of their work. As deepfake technology continues to evolve, neural networks may become an essential tool for quickly and accurately detecting deepfakes in multimedia. The research explores topics like, CNN, 3D CNN, GATED RECURRENT UNIT and Architectures like Xception, VGG16, InceptionV3 and ResNet50V2. The outcomes are graphically represented and analyzed. the comparative stratification of the approach is done to analyze and detect deepfakes. © 2023 IEEE.","Convolutional Neural Network; Deep Learning; Deepfake Detection; Gated Recurrent Unit; Image Noise Patterns"
"Han, R.; Wang, X.; Bai, N.; Wang, Q.; Liu, Z.; Xue, J.","Han, Ruidong (58199903300); Wang, Xiaofeng (56028744400); Bai, Ningning (58102462000); Wang, Qin (57876406800); Liu, Zinian (58199955400); Xue, Jianru Ru (8899818900)","58199903300; 56028744400; 58102462000; 57876406800; 58199955400; 8899818900","FCD-Net: Learning to Detect Multiple Types of Homologous Deepfake Face Images","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153802595&partnerID=40&md5=ae28cb679eed9a9f6e3a4f0d47d35531","With the rapid development of artificial intelligence technology, a variety of GAN generated deepfake face images/videos have emerged endlessly. The abuse of deepfake has brought serious negative effects to many industries. Therefore, there is an urgent need to develop advanced methods to combat the abuse of deepfake. As far as we know, there are almost no techniques that can distinguish multiple types of homologous deepfake face images. In this study, we propose a method based on the multi-classification task to address this issue. The proposed method relies on a novel network framework named FCD-Net that consists of the facial synaptic saliency module (FSS), the contour detail feature extraction module (CDFE), and the distinguishing feature fusion module (DFF). Utilizing this method, the imperceptible features introduced by deepfake can be exposed, and the differences caused by different types of deepfake can be distinguished, even if deepfake images are homologous. To test the proposed method and compare it with other SOTA methods, we establish a new homologous dataset named HDFD that contains real face images, entire face synthesis images, face swap images, and facial attribute manipulation images. Among them, the three types of deepfake images are all generated from the same real face images through different deepfake techniques. Abundant experiment results demonstrate that the proposed method has a high-level detection accuracy and relatively strong robustness against content-preserving manipulations. Moreover, the generalization of our method is superior to other SOTA methods. © 2005-2012 IEEE.","contour detail feature extraction; Deepfake detection; distinguishable feature fusion (DFF); facial synaptic saliency (FSS); homologous face images"
"Wang, G.; Jiang, Q.; Jin, X.; Li, W.; Cui, X.","Wang, Gaojian (57226340383); Jiang, Qian (57194699462); Jin, Xin (56991832300); Li, Wei (57196308169); Cui, Xiaohui (57195974967)","57226340383; 57194699462; 56991832300; 57196308169; 57195974967","MC-LCR: Multimodal contrastive classification by locally correlated representations for effective face forgery detection","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131412788&partnerID=40&md5=e25a98d20823670e8a9432aa96f2e401","As the remarkable development of facial manipulation technologies is accompanied by severe security concerns, face forgery detection has spurred recent research. Most detection methods train a binary classifier under global supervision to judge whether a face is real or fake. However, advanced manipulations only perform small-scale tampering, posing challenges to comprehensively capturing subtle and local forgery artifacts, especially in high-compression settings and cross-dataset scenarios. To address such limitations, we propose a framework, multimodal contrastive classification by locally correlated representations (MC-LCR), for effective face forgery detection. Instead of specific appearance features, MC-LCR amplifies implicit local discrepancies between authentic and forged faces from both the spatial and frequency domains. A shallow style representation block measures the pairwise correlation of shallow feature maps, encoding local style information to extract more discriminative features in the spatial domain. We observe that subtle forgery artifacts can be further exposed in the patch-wise phase and amplitude spectrum, and that they exhibit different clues. According to the complementarity of amplitude and phase information, we develop a patch-wise amplitude and phase dual attention module to capture locally correlated inconsistencies in the frequency domain. The collaboration of supervised contrastive loss with cross-entropy loss helps the network learn more discriminative and generalized representations. Through extensive experiments and comprehensive studies, we achieve state-of-the-art performance and demonstrate the robustness and generalization of our method. © 2022 Elsevier B.V.","Deepfake detection; Face forgery detection; Local feature correlation; Multimedia forensics"
