"Authors","Author full names","Author(s) ID","Title","Year","Link","Abstract","Author Keywords"
"Dogoulis, P.; Kordopatis-Zilos, G.K.; Kompatsiaris, I.; Papadopoulos, S.","Dogoulis, Pantelis (55541551800); Kordopatis-Zilos, Giorgos (56411991900); Kompatsiaris, Ioannis (Yiannis) (7004756014); Papadopoulos, Symeon (23095370800)","55541551800; 56411991900; 7004756014; 23095370800","Improving Synthetically Generated Image Detection in Cross-Concept Settings","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163632342&partnerID=40&md5=1c9093b8db44308c1a83400370d74e12","New advancements for the detection of synthetic images are critical for fighting disinformation, as the capabilities of generative AI models continuously evolve and can lead to hyper-realistic synthetic imagery at unprecedented scale and speed. In this paper, we focus on the challenge of generalizing across different concept classes, e.g., when training a detector on human faces and testing on synthetic animal images - highlighting the ineffectiveness of existing approaches that randomly sample generated images to train their models. By contrast, we propose an approach based on the premise that the robustness of the detector can be enhanced by training it on realistic synthetic images that are selected based on their quality scores according to a probabilistic quality estimation model. We demonstrate the effectiveness of the proposed approach by conducting experiments with generated images from two seminal architectures, StyleGAN2 and Latent Diffusion, and using three different concepts for each, so as to measure the cross-concept generalization ability. Our results show that our quality-based sampling method leads to higher detection performance for nearly all concepts, improving the overall effectiveness of the synthetic image detectors. © 2023 ACM.","deepfake detection; generalization; synthetically generated images"
"Zhu, C.; Yin, C.; Zhang, B.; Yin, Q.; Lu, W.","Zhu, Chuntao (57393753500); Yin, Chengxi (58529050800); Zhang, Bolin (58088015500); Yin, Qilin (57205390745); Lu, Wei (57715097700)","57393753500; 58529050800; 58088015500; 57205390745; 57715097700","Forgery face detection method based on multi-domain temporal features mining; 基于多域时序特征挖掘的伪造人脸检测方法","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167455377&partnerID=40&md5=7671a61d69d3ef7e9267418e1ec478d6","Financial technology has greatly facilitated people’s daily life with the continuous development of computer technology in the financial services industry. However, digital finance is accompanied by security problems that can be extremely harmful. Face biometrics, as an important part of identity information, is widely used in payment systems, account registration, and many other aspects of the financial industry. The emergence of face forgery technology constantly impacts the digital financial security system, posing a threat to national asset security and social stability. To address the security problems caused by fake faces, a forgery face detection method based on multi-domain temporal features mining was proposed. The tampering features were distinguished and enhanced based on the consistency of statistical feature data distribution and temporal action trend in the temporal features of videos existing in the spatial domain and frequency domain. Temporal information was mined in the spatial domain using an improved LSTM, while in the frequency domain, temporal information existing in different frequency bands of the spectrum was mined using 3D convolution layers. The information was then fused with the tampering features extracted from the backbone network, thus effectively distinguishing forged faces from real ones. The effectiveness of the proposed method was demonstrated on mainstream datasets. © © Editorial Office of Journal of Fisheries of China.","Deepfake detection; face authentication; multi-domain features; temporal features"
"Dong, F.; Zou, X.; Wang, J.; Liu, X.","Dong, Fengkai (58174333800); Zou, Xiaoqiang (58172828500); Wang, Jiahui (57211449510); Liu, Xiyao (57095810500)","58174333800; 58172828500; 57211449510; 57095810500","Contrastive learning-based general Deepfake detection with multi-scale RGB frequency clues","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151906434&partnerID=40&md5=603f5eb21a4f36f4ae0d7733d4d87637","Deepfake is a type of image and video face manipulation methods which could cause security and society threats. Although some related databases and detection models have been proposed for detecting face forgery media, achieving a generalizable detector for both known and unknown manipulations remains challenging. In this study, a novel deepfake detection model with high generalizability is proposed to tackle this issue. We employ supervised contrastive learning to enhance the generalizability to unknown manipulations and datasets. In addition, we design a cross-modality data augmentation method by combining SRM and RGB features to extract detection clues comprehensively. Furthermore, we propose a multi-scale feature enhancement module to enhance textural and semantic information. Extensive experiments have demonstrated that our method improves model generalization in both intra- and cross- dataset scenarios. © 2023 The Author(s)","Contrastive learning; Data augmentation; Deepfake detection; Face forgery detection; Multi-modality feature learning"
"Firc, A.; Malinka, K.; Hanáček, P.","Firc, Anton (57699371300); Malinka, Kamil (24824985000); Hanáček, Petr (6508388287)","57699371300; 24824985000; 6508388287","Deepfakes as a threat to a speaker and facial recognition: An overview of tools and attack vectors","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151552922&partnerID=40&md5=ea70f98bad877b1f1bc8875fb2c58cf2","Deepfakes present an emerging threat in cyberspace. Recent developments in machine learning make deepfakes highly believable, and very difficult to differentiate between what is real and what is fake. Not only humans but also machines struggle to identify deepfakes. Current speaker and facial recognition systems might be easily fooled by carefully prepared synthetic media – deepfakes. We provide a detailed overview of the state-of-the-art deepfake creation and detection methods for selected visual and audio domains. In contrast to other deepfake surveys, we focus on the threats that deepfakes represent to biometrics systems (e.g., spoofing). We discuss both facial and speech deepfakes, and for each domain, we define deepfake categories and their differences. For each deepfake category, we provide an overview of available tools for creation, datasets, and detection methods. Our main contribution is a definition of attack vectors concerning the differences between categories and reported real-world attacks to evaluate each category's threats to selected categories of biometrics systems. © 2023","Biometrics systems; Cybersecurity; Deepfake detection; Face deepfakes; Facial recognition; Speaker recognition; Speech deepfakes"
"Guo, Z.; Yang, G.; Zhang, D.; Xia, M.","Guo, Zhiqing (57219672095); Yang, Gaobo (8647279200); Zhang, Dengyong (55318418900); Xia, Ming (55994627200)","57219672095; 8647279200; 55318418900; 55994627200","Rethinking gradient operator for exposing AI-enabled face forgeries","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143813019&partnerID=40&md5=085c851c1d67beb9c5b2b2500f4d9be0","For image forensics, convolutional neural networks (CNNs) tend to learn image content features rather than subtle manipulation traces, which constrains detection performance. Existing works usually address this issue by following a common pipeline, namely subtracting the original pixel value from the predicted pixel value to enforce CNNs to learn more features from the manipulation traces. However, due to the complicated learning mechanism, they might still have some unnecessary performance losses. In this work, we rethink the advantages of image gradient operator in exposing AI-enabled face forgeries, and design two plug-and-play modules, namely tensor pre-processing (TP) and manipulation trace attention (MTA), by combining the gradient operator with CNNs. Specifically, the TP module refines the feature tensor of each channel in the network by the gradient operator to highlight manipulation traces and improve feature representation. Moreover, the MTA module considers two dimensions, namely channel and manipulation traces, to enforce the network to learn the distribution of the manipulation traces. Both modules can be seamlessly integrated into existing CNNs for end-to-end training. Experiments show that the proposed expert system achieves better results than prior works on five public image datasets. The code is available at: https://github.com/EricGzq/GocNet-pytorch. © 2022 Elsevier Ltd","Attention mechanism; Deepfake detection; Face forgery detection; Gradient operator; Tensor pre-processing"
"Li, X.; Ni, R.; Yang, P.; Fu, Z.; Zhao, Y.","Li, Xin (57775419200); Ni, Rongrong (55632437300); Yang, Pengpeng (57193388775); Fu, Zhiqiang (57219867572); Zhao, Yao (35304414700)","57775419200; 55632437300; 57193388775; 57219867572; 35304414700","Artifacts-Disentangled Adversarial Learning for Deepfake Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141481872&partnerID=40&md5=ec01619ddefc052e701d3d389bb93d8b","Due to the development of facial manipulation technologies, the generated deepfake videos cause a severe trust crisis in society. Existing methods prove that effective extraction of the artifacts introduced during the forgery process is essential for deepfake detection. However, since the features extracted by supervised binary classification contain a lot of artifact-irrelevant information, existing algorithms suffer severe performance degradation in the case of the mismatch between training and testing datasets. To overcome this issue, we propose an Artifacts-Disentangled Adversarial Learning (ADAL) framework to achieve accurate deepfake detection by disentangling the artifacts from irrelevant information. Furthermore, the proposed algorithm provides visual evidence by effectively estimating artifacts. Specifically, Multi-scale Feature Separator (MFS) in the disentanglement generator is designed to precisely transmit the artifact features and optimize the connection between the encoder and decoder. In addition, we design an Artifacts Cycle Consistency Loss (ACCL) which uses the disentangled artifacts to construct new samples and enables pixel-level supervised training for the generator to estimate more accurate artifacts. The symmetric discriminators are paralleled to differentiate the constructed samples from the original images in both fake and real domains, making the adversarial training process more stable. Extensive experiments on existing benchmarks demonstrate that the proposed method outperforms the state-of-the-art approaches. © 1991-2012 IEEE.","artifacts; Deepfake detection; disentanglement learning; video forensics"
"Ma, Z.; Mei, X.; Chen, H.; Shen, J.","Ma, Zhiyuan (58079714800); Mei, Xue (23091706700); Chen, Haoyang (58079458100); Shen, Jie (57196190343)","58079714800; 23091706700; 58079458100; 57196190343","Multi-Scale Feature Enhancement Network for Face Forgery Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163285997&partnerID=40&md5=246d67660759851445d66992492d5d77","Nowadays, synthesizing realistic fake face images and videos becomes easy benefiting from the advance in generation technology. With the popularity of face forgery, abuse of the technology occurs from time to time, which promotes the research on face forgery detection to be an emergency. To deal with the potential risks, we propose a face forgery detection method based on multi-scale feature enhancement. Specifically, we analyze the forgery traces from the perspective of texture and frequency domain, respectively. We find that forgery traces are hard to be perceived by human eyes but noticeable in shallow layers of CNNs and middle-frequency domain and high-frequency domain. Hence, to reserve more forgery information, we design a texture feature enhancement module and a frequency domain feature enhancement module, respectively. The experiments on FaceForensics++ dataset and Celeb-DF dataset show that our method exceeds most existing networks and methods, which proves that our method has strong classification ability. © 2023 ACM.","DeepFake detection; Digital video forensics; Face forgery detection; Multi-scale feature fusion"
"Ke, J.; Wang, L.","Ke, Jianpeng (57220586690); Wang, Li'na (55899978500)","57220586690; 55899978500","DF-UDetector: An effective method towards robust deepfake detection via feature restoration","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146677449&partnerID=40&md5=c1da0485c8574da5227d9eef1366bb85","The abuse of deepfakes, a rising face swap technique, causes severe concerns about the authenticity of visual content and the dissemination of misinformation. To alleviate the threats imposed by deepfakes, a vast body of data-centric detectors has been deployed. However, the performance of these methods can be easily defected by degradations on deepfakes. To improve the performance of degradation deepfake detection, we creatively explore the recovery method in the feature space to preserve the artifacts for detection instead of directly in the image domain. In this paper, we propose a method, namely DF-UDetector, against degradation deepfakes by modeling the degraded images and transforming the extracted features to a high-quality level. To be specific, the whole model consists of three key components: an image feature extractor to capture image features, a feature transforming module to map the degradation features into a higher quality, and a discriminator to determine whether the feature map is of high quality enough. Extensive experiments on multiple video datasets show that our proposed model performs comparably or even better than state-of-the-art counterparts. Moreover, DF-UDetector outperforms by a small margin when detecting deepfakes in the wild. © 2023 Elsevier Ltd","Deep learning; Deep neural networks; Deepfakes; Degradation deepfake detection; Face manipulation; Feature space manipulation"
"Chen, H.; Lin, Y.; Li, B.; Tan, S.","Chen, Han (57192537490); Lin, Yuzhen (57210221355); Li, Bin (57102112000); Tan, Shunquan (25960429800)","57192537490; 57210221355; 57102112000; 25960429800","Learning Features of Intra-Consistency and Inter-Diversity: Keys Toward Generalizable Deepfake Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139497781&partnerID=40&md5=45c6008470bfe3aec2cb6c429b6d05a9","Public concerns about deepfake face forgery are continually rising in recent years. Most deepfake detection approaches attempt to learn discriminative features between real and fake faces through end-to-end trained deep neural networks. However, the majorities of them suffer from the problem of poor generalization across different data sources, forgery methods, and/or post-processing operations. In this paper, following the simple but effective principle in discriminative representation learning, i.e., towards learning features of intra-consistency within classes and inter-diversity between classes, we leverage a novel transformer-based self-supervised learning method and an effective data augmentation strategy towards generalizable deepfake detection. Considering the differences between the real and fake images are often subtle and local, the proposed method firstly utilizes Self Prediction Learning (SPL) to learn rich hidden representations by predicting masked patches at a pre-training stage. Intra-class consistency clues in images can be mined without deepfake labels. After pre-training, the discrimination model is then fine-tuned via multi-task learning, including a deepfake classification task and a forgery mask estimation task. It is facilitated by our new data augmentation method called Adjustable Forgery Synthesizer (AFS), which can conveniently simulate the process of synthesizing deepfake images with various levels of visual reality in an explicit manner. AFS greatly prevents overfitting due to insufficient diversity in training data. Comprehensive experiments demonstrate that our method outperforms the state-of-the-art competitors on several popular benchmark datasets in terms of generalization to unseen forgery methods and untrained datasets. © 1991-2012 IEEE.","Deepfake detection; generalization; masked image modeling; self-supervised learning; transformer"
"Kingra, S.; Aggarwal, N.; Kaur, N.","Kingra, Staffy (57192255022); Aggarwal, Naveen (36875216400); Kaur, Nirmal (57189220908)","57192255022; 36875216400; 57189220908","Emergence of deepfakes and video tampering detection approaches: A survey","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136822967&partnerID=40&md5=0ba52f712aa105f5f8837bf00d9bc210","Digital content, particularly the digital videos recorded at specific angle, though, provides a truthful picture of reality but the widespread proliferation of easy-to-use content editing softwares doubt about its authenticity. Recently, Artificial Intelligence (AI) based content altering mechanism, known as deepfake, became popular on social media platforms, wherein any person can be able to purport the behaviour of another person in a video who is actually not there. Depending on the type of manipulation performed, different types of deepfakes are described in this paper. Moreover, rely on digital content for trustworthy evidence as well as to avoid spread of misinformation, integrity and authenticity of digital content has-been of utmost concerns. This paper aims to present a survey of the state-of-art video integrity verification techniques with special emphasis on emerging deepfake video detection approaches. Seeing the advancement in creation of more realistic deepfake videos, this review facilitates the development of more generalized methods with a thorough discussion on different research trends in the wake of deepfake detection. © 2022, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Audio deepfake detection; Deepfake detection; Facial manipulation detection; Video forensics; Video forgery detection"
"Liang, B.; Wang, Z.; Huang, B.; Zou, Q.; Wang, Q.; Liang, J.","Liang, Buyun (57226460106); Wang, Zhongyuan (57325546400); Huang, Baojin (57219588586); Zou, Qin (55628590470); Wang, Qian (56856235900); Liang, Jingjing (58018670600)","57226460106; 57325546400; 57219588586; 55628590470; 56856235900; 58018670600","Depth map guided triplet network for deepfake face detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144083980&partnerID=40&md5=ea129f3206f148ce17241dc8d974c6e9","The widespread dissemination of facial forgery technology has brought many ethical issues and aroused widespread concern in society. Most research today treats deepfake detection as a fine grained classification task, which however makes it difficult to enable the feature extractor to express the features related to the real and fake attributes. This paper proposes a depth map guided triplet network, which mainly consists of a depth prediction network and a triplet feature extraction network. The depth map predicted by the depth prediction network can effectively reflect the differences between real and fake faces in discontinuity, inconsistent illumination, and blurring, thus in favor of deepfake detection. Regardless of the facial appearance changes induced by deepfake, we argue that real and fake faces should correspond to their respective latent feature spaces. Particularly, the pair of real faces (original–target) remain close in the latent feature space, while the two pairs of real–fake faces (original–fake, target–fake) instead keep faraway. Following this paradigm, we suggest a triplet loss supervision network to extract the sufficiently discriminative deep features, which minimizes the distance of the original–target pair and maximize the distance of the original–fake (also target–fake) pair. The extensive results on public FaceForensics++ and Celeb-DF datasets validate the superiority of our method over competitors. © 2022 Elsevier Ltd","Deepfake detection; Depth map; Triplet network"
"Sunil, R.; Mer, P.; Diwan, A.","Sunil, Reshma (58883764800); Mer, Parita (58883877800); Diwan, Anjali (57216898522)","58883764800; 58883877800; 57216898522","Autonomous Detection and Evaluation of Deepfakes: A Comprehensive Study","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195240724&partnerID=40&md5=e00398b09a17ad6ce77268e935305830","In recent times, there has been a notable advancement in deepfake techniques and the accessibility of extensive, cost-free databases. Consequently, even folks lacking technological expertise can now edit or produce visually authentic samples for various goals, both benign and harmful in nature. This paper provides a comprehensive analysis of the classification of methods used for deepfake generation and detection. The paper considers numerous factors, including the identified forgery, methodology or techniques used, evaluation metrics used for performance analysis, and the utilized dataset. By studying the development of deepfakes and the most up-to-date deepfake detecting methods, this study gives a full picture of deepfake techniques and makes it easier to come up with new, more reliable methods to fight the growing difficulty of deepfakes. © 2023 IEEE.","Artifacts; CNN; Deepfake Detection; Deepfakes; Face Swap; Facial Reenactment; GANs; Synthetic Media"
"Neha; Arora, B.","Neha (58422138500); Arora, Bhavna (57225027341)","58422138500; 57225027341","Deep Learning based Model for Deepfake Image Detection: An Analytical Approach","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191814583&partnerID=40&md5=d3de2d17ea187f4abf1ec101533fa262","Recent years have witnessed great improvement in deepfake technology, spurred by advancements in deep learning models and improved processing capacity. Generative models at the cutting edge of technology have made it possible to produce convincingly realistic synthetic videos, images, and even audio recordings. Deeply fabricated media has the power to harm not just individuals but also our society, institutions, countries, religions, and others. These fake images may circulate online in low quality and contain many forms of distortion that could impair the effectiveness of detection methods. Our study employed a dataset of 140K Real and Fake images to analyse how image distortions affect the detection model using one of the deep learning models, DenseNet. This is accomplished by adding blur and noise to the original dataset and feeding it to the trained neural network to discriminate real and deepfake images. The results demonstrate that the model's accuracy decreased with the low-quality dataset. © 2023 IEEE.","Deep Learning; Deepfake Detection; Deepfake Generation; Face Manipulation; Generative Adversarial Networks; Image Distortions"
"Yu, Q.; Wang, X.; Jia, M.; Bai, N.; Hou, J.; Liu, D.","Yu, Qinhua (58660625000); Wang, Xiaofeng (56028744400); Jia, Mao (58862963600); Bai, Ningning (58102462000); Hou, Jianpeng (58861477200); Liu, Dong (58421064500)","58660625000; 56028744400; 58862963600; 58102462000; 58861477200; 58421064500","GTA-Net: A Robust Method for Deepfake Face Image Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189371187&partnerID=40&md5=9cc03f234257a36d4955be5eb973938e","The rapid advancement of artificial intelligence technology has resulted in the emergence of deepfake, which has had a significant impact on various fields due to its realistic effects. Addressing the challenges posed by deepfake has become a crucial area of research. In this study, we propose a two-stream network framework, GTA-Net, for the detection of deepfake face images. The framework comprises a Global Residual Attention module (GRA), a Texture Feature Saliency module (TFS), and an Attention Feature Fusion module (AFF). We incorporate Local Binary Patterns (LBP) features into the network input to guide the decision-making process of the model towards prominent texture features, thereby enhancing detection accuracy. Additionally, we employ a residual attention mechanism to focus on specific deepfake-generated features and improve robustness by avoiding interference from content-preserving manipulations. Experimen-tal results show that the proposed method has high detection accuracy and strong robustness against degraded datasets, and generalization for cross-dataset detection. © 2023 IEEE.","deepfake detection; generalization; robustness; texture feature saliency"
"Yasser, B.; Hani, J.; El-Gayar, S.; Amgad, O.; Ahmed, N.; Ebied, H.M.; Amr, H.; Salah, M.","Yasser, Basma (58876477800); Hani, Jumana (58876691000); El-Gayar, Salma (58876585100); Amgad, Omar (58876426000); Ahmed, Nourhan (58277395200); Ebied, Hala Mousher (25640793000); Amr, Habiba (58876691100); Salah, Mohamed (57208404295)","58876477800; 58876691000; 58876585100; 58876426000; 58277395200; 25640793000; 58876691100; 57208404295","Deepfake Detection Using EfficientNet and XceptionNet","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184655300&partnerID=40&md5=2ed92b728b77a5aa439f2c9649d9aec4","The increasing prevalence of manipulated media, particularly deepfake videos, poses significant challenges in distinguishing real from fake content. This paper addresses the issue of detecting deepfake videos using advanced CNN architectures such as EfficientNet-B4 and XceptionNet. The FF++ and Celeb-DF (v2) datasets are used to compare real and fake videos. The methodology involves preprocessing the Celeb- DF dataset by extracting frames and isolating faces, training the models, and evaluating their performance using log loss and Area Under the Curve (AUC) metrics. The study shows that both models are effective in accurately classifying real and fake videos and highlights the importance of continuously updating deepfake detection algorithms in response to evolving deepfake generation techniques. © 2023 IEEE.","accuracy; cropping faces; Deepfake Detection; EfficientNet; Extracting Frames; XceptionNet"
"Yang, R.; Xu, D.; Cheng, Y.","Yang, Ruijun (55976231000); Xu, Donggai (58810368900); Cheng, Yan (57199040774)","55976231000; 58810368900; 57199040774","Lightweight detection method for deepfake face video","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182271608&partnerID=40&md5=8e8700aab4100eaaf0dcc11580fc46dd","This paper proposes a lightweight fake facial video classification detection model to address the issues of insufficient accuracy, poor robustness, and excessive parameters in existing forgery face video detection models. The model utilizes an improved version of EfficientNetV2-S as the backbone network for feature extraction. The MTCNN algorithm is employed to extract the facial region and perform alignment, while data augmentation techniques are applied to enhance the model's robustness. The pre-processed data is then fed into the backbone network for classification detection. Furthermore, in order to improve the performance of the network model, reduce the influence of network parameters, and decrease model complexity, the structure of the backbone network is streamlined and the composition of the network is adjusted. Additionally, the CBAM attention module is introduced to enable the shallow model to capture more facial details. Experimental results demonstrate that compared to the original EfficientNetV2-S model, the proposed model achieves a 50% reduction in parameter count. Moreover, it achieves accuracy improvements of 1.1%, 2.8%, and 3.1% on the FaceForensice++, Celeb-DF-v1, and DFDC datasets, respectively. When compared with the Xception, CapsuleNet, and DefakeHop models in the field, varying degrees of improvement are also observed. © 2023 IEEE.","CBAM; Deepfake Detection; EfficientnetV2-S; Lion Optimization; MTCNN"
"Patel, Y.; Tanwar, S.; Gupta, R.; Bhattacharya, P.; Davidson, I.E.; Nyameko, R.; Aluvala, S.; Vimal, V.","Patel, Yogesh M. (57214439687); Tanwar, Sudeep (56576145100); Gupta, Rajesh (57201584761); Bhattacharya, Pronaya (57200306370); Davidson, Innocent Ewean (7103403083); Nyameko, Royi (58764621200); Aluvala, Srinivas (46160933400); Vimal, Vrince (56595022000)","57214439687; 56576145100; 57201584761; 57200306370; 7103403083; 58764621200; 46160933400; 56595022000","Deepfake Generation and Detection: Case Study and Challenges","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179831457&partnerID=40&md5=6eb5fb6bba6cc677b26acf000abbe68d","In smart communities, social media allowed users easy access to multimedia content. With recent advancements in computer vision and natural language processing, machine learning (ML), and deep learning (DL) models have evolved. With advancements in generative adversarial networks (GAN), it has become possible to create fake images/audio/and video streams of a person or use some person's audio and visual details to fit other environments. Thus, deepfakes are specifically used to disseminate fake information and propaganda on social circles that tarnish the reputation of an individual or an organization. Recently, many surveys have focused on generating and detecting deepfake images, audio, and video streams. Existing surveys are mostly aligned toward detecting deepfake contents, but the generation process is not suitably discussed. To address the survey gap, the paper proposes a comprehensive review of deepfake generation and detection and the different ML/DL approaches to synthesize deepfake contents. We discuss a comparative analysis of deepfake models and public datasets present for deepfake detection purposes. We discuss the implementation challenges and future research directions regarding optimized approaches and models. A unique case study, IBMM is discussed, which presents a multi-modal overview of deepfake detection. The proposed survey would benefit researchers, industry, and academia to study deepfake generation and subsequent detection schemes. © 2023 The Authors.","Artificial intelligence; Deepfake detection; Deepfake generation; fake content; generative adversarial networks"
"Shakya, A.; Jenni, K.; Perumal, M.; Srinivas, M.","Shakya, Ankit (58759265600); Jenni, Kommineni (56592775600); Perumal, Murukessan (57217871215); Srinivas, Mettu (56289483700)","58759265600; 56592775600; 57217871215; 56289483700","HF-Detect A Hybrid Detector for Manipulated Face Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179504048&partnerID=40&md5=487d15cf58cf43489170519f9d85c2d3","The recent advancement of fake face creation and fake face generation motivates the development of an excellent fake face detection method that can effectively detect the difference between fake and real. Various fake detection methods are available with adequate performance, but the limitation of those available methods is they are not performing well with highly compressed images with degraded quality. Manipulation of face images is getting advanced, and becoming difficult to trust the content over the media, and generating and detection should go parallelly to balance society. Therefore we are proposing a novel approach to solve this problem which uses the hybrid model HF-Detect, which combines the advantage of the Xception network along with the F3Net. © 2023 IEEE.","Artificial Intelligence; Computer Vision; Deep Learning; DeepFake Detection"
"She, H.; Hu, Y.; Liu, B.; Li, J.; Li, C.-T.","She, Huimin (58504567900); Hu, Yongjian (35766130600); Liu, Beibei (55544736500); Li, Jicheng (57201859261); Li, Chang Tsun (26648782200)","58504567900; 35766130600; 55544736500; 57201859261; 26648782200","Learnable Information-Preserving Image Resizer for Face Forgery Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177071505&partnerID=40&md5=2d557a13625e0e87dc6f937c6655aacb","Resizing input face images of arbitrary sizes to a uniform size is an essential preprocessing to satisfy the architectural requirements of face forgery detectors. In this letter, we reveal an important observation that traditional resizing methods degrade the performance of face forgery detectors due to the loss of high-frequency information. To address this issue, we propose a simple yet effective learnable information-preserving resizer to replace its lossy traditional counterparts. Specifically, we use Haar transform to separate low- and high-frequency components, and then perform learnable resizing on the high-frequency sub-bands. We conduct experiments to compare our learnable resizer with other methods and evaluate three existing detectors with and without incorporating our resizer. Experimental results show that our resizer outperforms other resizers and consistently enhances the detection performance of tested detectors, confirming the effectiveness of our proposed resizer. © 1994-2012 IEEE.","deepfake detection; Face forgery detection; information-preserving resizer; learnable resizer"
"Lu, Y.; Luo, R.; Ebrahimi, T.","Lu, Yuhang (57352219800); Luo, Ruizhi (57565509600); Ebrahimi, Tourad (35560920500)","57352219800; 57565509600; 35560920500","Improving Deepfake Detectors against Real-world Perturbations with Amplitude-Phase Switch Augmentation","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176248132&partnerID=40&md5=60d8559c11ee3219a6f75c2bffaa4a92","In recent years, the remarkable progress in facial manipulation techniques has raised social concerns due to their potential malicious usage and has received considerable attention from both industry and academia. While current deep learning-based face forgery detection methods have achieved promising results, their performance often degrades drastically when they are tested in non-trivial situations under realistic perturbations. This paper proposes to leverage the information in the frequency domain, particularly the phase spectrum, to better differentiate between deepfakes and authentic images. Specifically, a new augmentation method called degradation-based amplitude-phase switch (DAPS) is proposed, which disregards the sensitive amplitude spectrum of a forged facial image and enforces the detection network to focus on phase components during the training process. Extensive evaluation results from a realistic assessment framework show that the proposed augmentation method significantly improves the robustness of two deepfake detectors analyzed and consistently outperform other augmentation approaches under various perturbations. © 2023 SPIE.","Data Augmentation; Deepfake Detection; Face Manipulation; Robustness"
"Wang, X.; Ma, D.; Wang, L.; Lu, Z.; Zhang, Z.; Jiang, J.","Wang, Xinzhe (57796712500); Ma, Duohe (56975751300); Wang, Liming (57196337846); Lu, Zhitong (57223248801); Zhang, Zhenchao (58684375400); Jiang, Junye (58613908000)","57796712500; 56975751300; 57196337846; 57223248801; 58684375400; 58613908000","Deepfake Detection Using Multiple Facial Features","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175956055&partnerID=40&md5=12bdbebc1ba23f2b4d0423398464f7d4","Deepfake digital forgery techniques leverage deep learning to replace faces and modify facial expressions in images and videos. The techniques have been used to produce fake pornography, spread fake news and rumors, influence public opinion and even elections. However, deepfake detection techniques are well behind deepfake generation technology. This chapter describes a deepfake video detection method that leverages aspect ratios to express multiple facial features. The aspect ratios of facial features are computed for every frame in a video and a time window is used to segment processed frame sequences into multiple short segments, following which pattern matching is employed to identify abnormal expressions that are indicative of deepfakes. Experiments with the FaceForensics++ and Celeb-DF datasets reveal that the proposed method detects deepfake videos effectively. Moreover, the aspect ratio computations improve the ability to detect compressed deepfake videos. © 2023, IFIP International Federation for Information Processing.","Aspect Ratios; Deepfake Detection; Facial Feature Extraction"
"Atamna, M.; Tkachenko, I.; Miguet, S.","Atamna, Mehdi (58784339900); Tkachenko, Iuliia (56038201900); Miguet, Serge (55932981600)","58784339900; 56038201900; 55932981600","Improving Generalization in Facial Manipulation Detection Using Image Noise Residuals and Temporal Features","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175075957&partnerID=40&md5=24887b0af3a77ac7934564ca81fea5d0","The high visual quality of modern deepfakes raises significant concerns about the trustworthiness of digital media and makes facial tampering detection more challenging. Although current deep learning-based deepfake detectors achieve excellent results when tested on deepfake images or image sequences generated using known methods, generalization - where a trained model is tasked with detecting deepfakes created with previously unseen manipulation techniques - is still a major challenge. In this paper, we investigate the impact of training spatial and spatio-temporal deep learning network architectures in the image noise residual domain using spatial rich model (SRM) filters on generalization performance. To this end, we conduct a series of tests on the manipulation methods of the FaceForensics++, DeeperForensics-1.0 and Celeb-DF datasets, demonstrating the value of image noise residuals and temporal feature exploitation in tackling the generalization task. © 2023 IEEE.","Deepfake detection; image forensics; steganalysis features; video manipulation detection"
